text,label
小天鹅受伤落入村民院中 警民联手救助,2
同学，你的“开口难”去这里说说,1
“师徒”一顿传帮带 犯罪“版图”一扩再扩,0
一跨境网络赌博团伙被抓 涉案金额达1000余万,0
专给中老年妇女“算命”“大师”骗了5人40多万,0
一袭白衣一顶燕帽，她们是最美天使,2
匠心构筑数控梦 尖兵永怀赤子心,2
绝技绝招解难题 毫厘之间创先例,2
千种风韵手中出　一面塑造一世界,1
他在帮你赚钱？其实是你在帮他洗钱！,0
他让你猜碗里几颗瓜子 你猜是游戏还是骗局？,1
一网民发布大量“辱华”言论被刑拘,0
汾阳一民营医院涉嫌骗取医保基金被立案调查,0
轻食调味品的点，到底是谁能get到？,1
民警一再换，但案件始终是他们的“放不下”,0
法院几经努力，终于帮这些商铺业主拿到了钱,2
老人徘徊公交站 民警耐心寻家人,2
看到有车落入湖中 快递小哥“跳下去、游过去”,2
疲劳驾驶易酿事故 可有人就是不记心上,0
关于他的寻亲信息，已有20余人联系登记,2
马卫：23年坚守创新，奔跑在行业赛道最前列,2
太阳爆发强耀斑！会影响正常生活吗？,1
郝利斌：给钢筋水泥“把好脉”“开好方”,2
退伍军人董利北：从“门外汉”蜕变为“牛专家”,2
距离不仅产生美，也能产生安全！,1
AITO汽车回应问界新M7 Plus车祸四大疑问,1
太原总有一款保租房适合你,2
“一大一小”志愿者为城市书房添靓丽,2
休闲座椅安到家门口 居民稳稳“坐”享幸福,2
找包救人说安全，咱的民警值得赞,2
孩子在拥堵高速骑平衡车 家长：玩一玩没什么危险 民警：复杂交通环境隐患多,0
她把课堂搬进田间 带学生实践教农民技术,2
快递小哥假期坚守岗位 一句“过节好”心里暖暖的,2
31号烈士年龄在14岁到17岁之间,0
顾客说：你涨涨价吧 她说：从不挣昧良心的钱,2
融合新概念、新模式 特色文旅激活假期“消费DNA”,2
港股5月开局再上18000点 创今年新高,2
“Z世代”钟爱骑行游 五一假期长三角环线受追捧,2
上海2024年将为应届毕业生提供3000套（间）保租房,2
园林抢险车开价3000元挪树？官方回应：已约谈所属企业,0
海南文昌：不得直接对观看火箭发射收取费用,1
高校开设夜校“出圈”：“00后”以朋辈引导促教学相长,2
危险！摩托车误入高速　胆大！竟坐着一家三口,0
你想要的社区服务，动动手指全能搞定,2
这个学校的运动会太嗨了！,2
反诈装进“菜篮子”守好居民钱袋子,2
为博眼球　编造路上都是赌博的没人管,0
为造“爆款”　发帖“高架桥有重大交通事故”,0
初二学生与父亲吵架后跳河　众人齐力救援,0
时隔4年，“歌手”归来,2
优秀志愿者进高校　讲述西部筑梦故事,2
一切皆可香菜了吗？品牌争相拉它“入伙”,2
接种疫苗不再是孩子“专利”大人其实也有必要,2
寿阳交警为植树务工人员“送安全”,2
“从生到死”各种证件这些人都敢“一条龙包办”,0
开着开着就撞了　都是疲劳驾驶惹的祸,0
5头牛“约逃”深山　民警叫来无人机“支援”,1
攀比不再 旧俗“瘦身”居民“减负”,1
过去50年全球免疫接种挽救1.54亿人生命,2
是“神器”还是“安慰剂”？——中学生“体考神器”调查,1
迷上山西古建，爱好者们“紧跟”梁林脚步,2
哪里需要去哪里　社区“移动健康小屋”都说好,2
多种国家级保护野生植物“现身”陵川,2
瞄准“健康”赛道　无糖茶饮成“新宠”,2
家中价值30万元的钻戒不翼而飞　窃贼竟为“前男友”,0
造谣太原服装城发生火灾　忻州一网民被行政处罚,0
5岁男童高速车道来回穿梭　吓坏了过往司机急坏了交警,0
居民围坐在这里“议”出社区治理新活力,2
“再看”他青春的模样　怀念那个“小太阳”,2
挖掘机“喝油”这么快？“油耗子”偷油把钱换,0
“三晋爱心妈妈”，全省招募进行中,2
这名白衣天使，“漂洋过海”去救人,2
第二届乐善万荣黄河一号公路自行车赛在后土祠开赛,1
晋城市司徒小镇打铁花创吉尼斯世界纪录,2
运城黄河一号旅游公路自行车公开赛鸣枪,2
打包费成“糊涂账”消费者吃“哑巴亏”,0
施工液化气罐去哪儿了？“气耗子”搬去自家应急了,0
社区请来心理咨询师　为快递小哥“上课”减压,2
巡逻途中遇火情　民警秒变“消防员”,2
乘客手机被盗　公交司机飞奔下车追小偷,2
春季传染病，重点关注这三种！,1
花样多趣味多 孩子们在校园里玩嗨了,2
赏景品美食感受文化 大学城里的高校成热门打卡地,2
租房别“一见钟情”“串串房”里藏隐患,0
装备热卖 人多热闹 露营经济迎来风口,2
苦练救护技能 守护矿山安全,2
八旬老人遭遇电诈！当她带着存款准备出发时民警赶到,0
防晒产品卷上天“过度防晒”是个坑,1
厉害了！我的机器人“同事”,1
快递首次设立“专职师傅”岗位传帮带“新手”,2
今年预计可产出4000公斤羊肚菌,1
旅鸟“靴隼雕”现身庞泉沟保护区,1
卖掉自己亲生的娃，算犯罪吗？,0
消防队迎来“萌娃”体验,2
巧手匠心 守护百年技艺,2
运动康复工作室在太原兴起，到底“香不香”？,1
有“帕”不怕　早诊断早治疗是关键,2
中西医结合治疗可缓解帕金森病症状,2
积极配合治疗 有“帕”依然有美好生活,2
为民服务“留夜灯”来晚点也能办妥,2
就算你不知道车辆逾期未检　路上摄像头也不会“轻易放过”,1
宣传反诈，就连鸡蛋都急得“上街”了！,2
实习期司机犯迷糊　错把高速出口当入口,0
女子自作聪明拿假证去办业务民警火眼金睛秒识破,0
张伟：手握方向盘，稳稳地传递太原温度,2
手机号连着钱包安全　如何查询解绑看过来,1
90后男子谎称“酒店董事长”骗了1000多万元,0
“网络兼职”被骗5万元后又险被忽悠3000元“挽损”,0
那些“海外网红神药”，你真的了解吗？,1
压力大？不开心？在这里通通赶走,2
携带犬只乘坐电梯，请避开高峰期,1
男子流窜作案20余起　还密密麻麻写下“行骗账本”,0
“喂，110吗？有只‘巨鸟’飞不起来了”　原来它是座山雕，不是受伤，是饿了,1
如何看待AI“复活”逝者的争议与风险,1
排一场校园欺凌剧　检察官“导”学生“演”,2
临汾尧都区福利巷打砸事件涉案人员全部抓获,2
网格员走进快递站仔细查　只为“揪”出涉诈快递,2
夫妻俩在高速服务区发生矛盾　丈夫驾车离开后发病撞上护栏,0
山西财经大学2024届毕业生春季校园双选会4月10日举行,1
认准TEAM CHINA！山西首家中国国家队特许零售店亮相太原,2
收购银行卡帮助电信诈骗抓！,0
孝义通报“15岁女孩被围殴”案　3名主要嫌疑人被刑拘,0
转账后要求把两万现金放入蛋糕　原来是有人在套现洗钱,0
一只鸟受伤落在家门口竟是国家二级保护动物,2
晚9点半后不用写作业?山西家长：可行度不高！,1
此剧可谓甚是“上头”　乐了眉头“伤”了腰包,2
“王婆说媒”爆火背后：有人来找爱情 有人来找流量,1
足球“村超”火爆以后，这地又有了象棋“村甲”,2
男孩负气离家出走 民警多方走访帮找回,2
一口蜡瓶糖下去，说不清是嚼蜡还是吃糖,1
半数废旧手机被闲置：回收价格缺统一标准 隐私泄露成痛点,0
义乌制造“出征”巴黎奥运会 体育用品对法出口额增超70%,2
买卖二手房，把钱打到监管账户更安心,1
一线护理员，千呼万唤也“招”不来人,0
国际金价创历史新高 黄金消费还能继续“买买买”吗？,2
不同意服务条款就不能查词？ 法院：词典APP拒绝基本业务，侵权！,0
女子玩“调虎离山”入室盗窃财物,0
金价涨了 卖家不发货了 消费者的损失谁负责？,0
办实事惠民生　联学联建暖民心,2
只因那抹党旗红　“东方之花”美丽芬芳,2
擦亮“三原”学习党建品牌　凝聚首善迎泽青春力量,2
代购遇冷　想再“热”起来不容易,0
项目多功能多　便民服务点是真便民,2
司机突发病　高速“托举哥”再出手,2
阳高“订婚强奸案”彩礼纠纷案一审宣判,1
“电瓶大盗”落网　出租房内查获400余块电瓶,0
男子租房后变卖家具　作案4起涉案4万余元,0
高高在上的射频美容仪自降身价为哪般？,1
前方货物散落高速　后方车辆无辜“遭殃”,0
不破窗不撬门　他靠“缩骨功”连偷好几家商铺,0
孙女将爷爷养老钱充值玩游戏　民警帮忙追回,0
杀人潜逃不敢去银行 每月工资“存”进洗衣机,0
民警苦劝俩小时 他从“别耽误我挣钱”到“再不投一分钱”,2
一年好景在春耕　田间地头农户忙,2
兑换“道德币”存进“道德银行”　参与志愿活动的孩子们“真有钱”,2
联名的风吹到了文具品牌，你会买单吗？,1
代预约“九价HPV疫苗”？当心是骗局,0
8张海报告诉孩子们如何自救互救,2
女子掉入刷单陷阱　民警及时止损10万元,2
父亲“炒股”执迷不悟　女儿无奈“悄悄”报警,0
雷管、子弹惊现老屋　他们纷纷上交派出所,1
同屋拼搏4年，他们又踏上下个3年之旅,1
用心守护换来真情回馈！受助老人向社区捐赠50余册书籍,2
山西姑娘成功入围　借赛推荐家乡美景,2
醉驾后感觉到危险男子报警举报了自己,2
女子信用卡遭盗刷作案人竟是前男友,0
做客时偷走主家钥匙一女子两次入室盗窃,0
平顺杏城派出所民警救助一名走失患病老人,2
守望天路：“敬礼！”高原上那些向火车敬礼的人们是谁？,2
食品标签字密又小等问题不少 如何防止误导消费者,0
警为民，民为警！双向奔赴的警民情真暖,2
以为遇到真爱，其实是遇到“真骗”,0
给“领导”转账15万坐等事成　谁知对方竟是冒充的,0
“裸聊”被敲诈13万后对方还不罢休　男子最终报警,0
他尾随女子入厕偷窥　只为寻求刺激满足癖好,0
女职工孕期遭遇“违法解聘”，损失谁承担？,0
当操着家乡口音的警察出现时 逃亡15年的他如释重负,2
“仪式感消费”悄然兴起，跟还是不跟？,1
你肯定听过“结核病”，但不仅仅是肺结核,1
小院变身民俗展馆  旧物倾诉浓浓乡愁,2
华北豹高清写真来啦  或是全球最清晰影像,1
年近七旬老人从医院走失民警及时帮找回,2
外卖骑手走进这里，就像“回家”一样,2
临危不惧急救火 这俩网格员好样的,2
高速上，货车轮胎突然“自己走了”,0
房东不当甩手掌柜 房客不能只认低价,1
男子冒充“领导”诈骗250余万元，大量钱财用来打赏主播,0
运动鞋越分越细 品牌卷到“跑起来”,1
工作之余管“闲事”管出社区好环境,2
太原掀起创卫热潮 大人小孩都在加油干,2
不可移动文物线索现在开始征集啦！,2
听听这些大学生的职业规划，真的了不起,2
“大同辽金元文物展”走进楚雄彝族自治州博物馆,1
中北大学30名足球志愿者支教30所乡村小学,2
“碛口红”亮相巴塞罗那,1
三十年坚守 讲文物故事,2
喉咙疼痛吞咽难？小心得了急性会厌炎,1
小儿急性喉炎进入高发期 家长要注意,1
宫颈癌治疗利器——放射治疗,2
他说：29年东躲西藏，活得像过街老鼠,0
3780对夫妻，在这里从“不想过”变“好好过”,2
陌生快递附带奖券？千万别信，这是诈骗,0
残杀5岁女童 林章庆被执行死刑,0
孕妇突发不适 屯留警医联手紧急救助,2
居民行动不便 民警提供上门办证服务,2
当居民有困难时，永远可以相信网格员,2
车窗完好车锁未撬 车里的东西去哪儿了？,0
汞超标4.3万倍，化妆品“小样”有猫腻,0
四川雅江发生森林大火 500余名森林消防赶赴火场,0
赴港澳买黄金真的能薅到羊毛吗？,1
时令菜上市　大伙儿争“鲜”品尝春天味道,2
沁县文旅主题文创设计大赛开赛,2
山西省人民医院肿瘤诊疗中心为患者摘取足球大小肝脏肿瘤,2
男子开奔驰进小区专偷地下室高档酒,0
运城盐湖区组建21支巾帼志愿服务队,2
任凤梅“伺”夫教子二十余年　活出阳光人生,2
清掏管道检测桥梁　太原城管养护工作忙,1
男子下山时滑倒受伤　阳城公安消防紧急救援,1
想阻止父母外出打工　男孩离家出走两天,0
嫌疑人：偷点儿电缆线，咋就判得这么重？,0
高速途中遇石头是撞还是躲？看看交警如何支招,1
电子烟＋依托咪酯 装得再好也是毒品,0
婚事新办　丧事简办　炕头调解,2
“证照联办”一次搞定　阳泉矿区便民审批再提质,2
